Address,lat,lng,price,Installment,level,title,location,Complete_Address,Zip_code
"Angke, Jakarta Barat",-6.145254,106.79920100000004,3600000000,20660000,"DKI Jakarta,Jakarta Barat,Angke","Rumah Tua Di Angke Indah Harga Murah dan Terjangkau!!!!, Angke, Jakarta Barat","-6.145254,106.79920100000004","Jalan Gang Siaga II, RW 03, Angke, Tambora, Jakarta Barat, JKT, 11250, NKRI",11250
"Pinang Ranti, Jakarta Timur",-6.2905292,106.88414880000005,1400000000,8030000,"DKI Jakarta,Jakarta Timur,Pinang Ranti","Townhouse dekat Tamini Square dan Bandara halim, Pinang Ranti, Jakarta Timur","-6.2905292,106.88414880000005","RW 01, Pinang Ranti, Makasar, Jakarta Timur, JKT, 13560, Indonesia",13560
"Taman Kencana, Jakarta Barat",-6.175445,106.82800429999998,3100000000,17790000,"DKI Jakarta,Jakarta Barat,Taman Kencana","Rumah Taman Kencana Siap Huni harga NJOP, Taman Kencana, Jakarta Barat","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Pantai Indah Kapuk, Jakarta Utara",-6.1236647,106.75316180000004,6850000000,39310000,"DKI Jakarta,Jakarta Utara,Pantai Indah Kapuk","Rumah PIK 200m Semi Furnish Siap Huni, Pantai Indah Kapuk, Jakarta Utara","-6.1236647,106.75316180000004","Jalan Pantai Indah Timur, RT 01, RW 06, Kapuk Muara, Penjaringan, Jakarta Utara, JKT, 14470, NKRI",14470
"Permata Buana, Jakarta Barat",-6.1713713,106.74077499999999,18500000000,106160000,"DKI Jakarta,Jakarta Barat,Permata Buana","Rumah Permata Buana Brand New Hoek, Permata Buana, Jakarta Barat","-6.1713713,106.74077499999999","RW 09, Kembangan Utara, Kembangan, Jakarta Barat, JKT, NKRI",
"Pantai Indah Kapuk, Jakarta Utara",-6.175445,106.82800429999998,6300000000,36150000,"DKI Jakarta,Jakarta Utara,Pantai Indah Kapuk","Rumah PIK 8x17 Full Renov Minimalis Mewah, Pantai Indah Kapuk, Jakarta Utara","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Pantai Indah Kapuk, Jakarta Utara",-6.1236647,106.75316180000004,9000000000,51640000,"DKI Jakarta,Jakarta Utara,Pantai Indah Kapuk","Rumah PIK 200m Rapi Siap Huni, Pantai Indah Kapuk, Jakarta Utara","-6.1236647,106.75316180000004","Jalan Pantai Indah Timur, RT 01, RW 06, Kapuk Muara, Penjaringan, Jakarta Utara, JKT, 14470, NKRI",14470
"Pantai Indah Kapuk, Jakarta Utara",-6.175445,106.82800429999998,7500000000,43040000,"DKI Jakarta,Jakarta Utara,Pantai Indah Kapuk","Rumah PIK 200m Rapi Siap Huni, Pantai Indah Kapuk, Jakarta Utara","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Menteng, Jakarta Pusat",-6.175445,106.82800429999998,26000000000,149190000,"DKI Jakarta,Jakarta Pusat,Menteng","Rumah Menteng Murah 26 Milyar Jalan Bandung Tanah Kotak daerah Tenang, Menteng, Jakarta Pusat","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Muara Karang, Jakarta Utara",-6.111693,106.777965,3100000000,17790000,"DKI Jakarta,Jakarta Utara,Muara Karang","Rumah Muara Karang Brand New 90m, Muara Karang, Jakarta Utara","-6.111693,106.777965","Gereja Baptis Indonesia Muara Karang, Jalan Pluit Karang Utara, RT 01, RW 02, Pluit, Penjaringan, Jakarta Utara, JKT, 14450, NKRI",14450
"Pantai Indah Kapuk, Jakarta Utara",-6.1236503,106.75316180000004,25000000000,143450000,"DKI Jakarta,Jakarta Utara,Pantai Indah Kapuk","Rumah Mewah PIK 500m Hoek Classic, Pantai Indah Kapuk, Jakarta Utara","-6.1236503,106.75316180000004","Jalan Pantai Indah Timur, RT 01, RW 06, Kapuk Muara, Penjaringan, Jakarta Utara, JKT, 14470, NKRI",14470
"Kebayoran Baru, Jakarta Selatan",-6.175445,106.82800429999998,21000000000,120500000,"DKI Jakarta,Jakarta Selatan,Kebayoran Baru","Rumah Bagus Jalan Prapanca dekat Brawijaya kebayoran Baru 2 Lantai Murah 21M, Kebayoran Baru, Jakarta Selatan","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Menteng, Jakarta Pusat",-6.175445,106.82800429999998,40000000000,229530000,"DKI Jakarta,Jakarta Pusat,Menteng","Rumah Menteng Murah 40 Milyar Jalan Ki Mangun sarkoro Siap Pakai, Menteng, Jakarta Pusat","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Alam Sutera, Tangerang",None,None,4300000000,24670000,"Banten,Tangerang,Alam Sutera","Sutera Sitara Orlanda Dandelion Lebar 12 x 20, Alam Sutera, Tangerang",,,
"SCBD, Jakarta Selatan",-6.175445,106.82800429999998,35000000000,200840000,"DKI Jakarta,Jakarta Selatan,SCBD","Apartemen Pacific Place Ritz Carlton Scbd Sudirman Murah luas 500m, SCBD, Jakarta Selatan","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Menteng, Jakarta Pusat",-6.175445,106.82800429999998,60000000000,344290000,"DKI Jakarta,Jakarta Pusat,Menteng","Rumah Murah 60 Milyar jalan Syamsurizal Menteng Pool basement 10 Mobil Kotak, Menteng, Jakarta Pusat","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Senopati, Jakarta Selatan",-6.175445,106.82800429999998,40000000000,229530000,"DKI Jakarta,Jakarta Selatan,Senopati","Rumah Murah Bagus 40 Milyar Widya Chandra SCBD Senopati ada Lift &amp; Pool, Senopati, Jakarta Selatan","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Menteng, Jakarta Pusat",-6.175445,106.82800429999998,125000000000,717270000,"DKI Jakarta,Jakarta Pusat,Menteng","Rumah LUX Jalan Kertosono Menteng Bagus Murah 2 Lantai Tanah Kotak, Menteng, Jakarta Pusat","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Menteng, Jakarta Pusat",-6.202871500000001,106.83175310000001,62000000000,355770000,"DKI Jakarta,Jakarta Pusat,Menteng","Rumah Siap Huni Jalan Subang Menteng Murah Tanah Kotak Golongan C, Menteng, Jakarta Pusat","-6.202871500000001,106.83175310000001","Jalan Kerawang, RW 04, Menteng, Jakarta Pusat, JKT, 12980, NKRI",12980
"Menteng, Jakarta Pusat",-6.175445,106.82800429999998,47000000000,269690000,"DKI Jakarta,Jakarta Pusat,Menteng","Rumah Bagus Jalan Maluku Menteng Murah Rp 47M Hitung Tanah Kotak, Menteng, Jakarta Pusat","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Senopati, Jakarta Selatan",-6.1767642,106.82712909999998,140000000000,803340000,"DKI Jakarta,Jakarta Selatan,Senopati","Rumah MURAH Jalan Sriwijaya Senopati Kebayoran Baru Ada Basement &amp; Pool, Senopati, Jakarta Selatan","-6.1767642,106.82712909999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Kebayoran Baru, Jakarta Selatan",-6.175445,106.82800429999998,50000000000,286910000,"DKI Jakarta,Jakarta Selatan,Kebayoran Baru","Rumah Jalan Pati Unus Kebayoran baru Murah hitung Tanah Kotak, Kebayoran Baru, Jakarta Selatan","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Kebayoran Baru, Jakarta Selatan",-6.175445,106.82800429999998,11800000000,67710000,"DKI Jakarta,Jakarta Selatan,Kebayoran Baru","Kebayoran Baru-Panglima Polim cck hunian tenang  lt.300m murah  jarang ada, Kebayoran Baru, Jakarta Selatan","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Menteng, Jakarta Pusat",-6.175445,106.82800429999998,20000000000,114760000,"DKI Jakarta,Jakarta Pusat,Menteng","Rumah Jalan Kebumen Menteng Jakarta Pusat Murah 20 Milyar, Menteng, Jakarta Pusat","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Menteng, Jakarta Pusat",-6.20313,106.83253300000001,55000000000,315600000,"DKI Jakarta,Jakarta Pusat,Menteng","Rumah jalan Karawang Menteng Murah Tanah Kotak Golongan C Jakarta Pusat, Menteng, Jakarta Pusat","-6.20313,106.83253300000001","Gardu Listrik PLN, Jalan Kebumen, RW 04, Menteng, Jakarta Pusat, JKT, 12980, NKRI",12980
"Menteng, Jakarta Pusat",-6.175445,106.82800429999998,55000000000,315600000,"DKI Jakarta,Jakarta Pusat,Menteng","Rumah Jalan Sutan Syahrir Menteng ada Pool Tanah Kotak Murah, Menteng, Jakarta Pusat","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Cipete, Jakarta Selatan",-6.269729,106.80444799999998,16000000000,91810000,"DKI Jakarta,Jakarta Selatan,Cipete","Cipete jl B Melati lt.980m Trmurah 16.Mly..hitung tanah saja..bangunan bonus, Cipete, Jakarta Selatan","-6.269729,106.80444799999998","Masjid Al-Akhyar, Jalan Bunga Melati, RW 02, Cipete Selatan, Cilandak, Jakarta Selatan, JKT, 12410, NKRI",12410
"Mega Kuningan, Jakarta Selatan",-6.175445,106.82800429999998,110000000000,631200000,"DKI Jakarta,Jakarta Selatan,Mega Kuningan","Rumah LUX Denpasar Mega Kuningan Murah Mewah 3 Lantai ada Lift, Mega Kuningan, Jakarta Selatan","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Senopati, Jakarta Selatan",-6.175445,106.82800429999998,200000000000,1147630000,"DKI Jakarta,Jakarta Selatan,Senopati","Rumah Jalan Adityawarman Senopati Kebayoran Baru dekat SCBD Sudirman, Senopati, Jakarta Selatan","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Radio Dalam, Jakarta Selatan",-6.2562045,106.79011650000007,12090000000,69370000,"DKI Jakarta,Jakarta Selatan,Radio Dalam","Rumah di Taman Radio Dalam, Jaksel, Radio Dalam, Jakarta Selatan","-6.2562045,106.79011650000007","Bank Mandiri, Jalan Radio Dalam, RW 09, Gandaria Utara, Kebayoran Baru, Jakarta Selatan, JKT, 12140, NKRI",12140
"Menteng, Jakarta Pusat",-6.2032658,106.8408885,42000000000,241000000,"DKI Jakarta,Jakarta Pusat,Menteng","Rumah 2 Lantai Jalan Sukabumi Menteng luas 795m Murah 42M, Menteng, Jakarta Pusat","-6.2032658,106.8408885","Jalan Sukabumi, RW 03, Menteng, Jakarta Pusat, JKT, 10320, NKRI",10320
"Pondok Indah, Jakarta Selatan",-6.175445,106.82800429999998,9800000000,56230000,"DKI Jakarta,Jakarta Selatan,Pondok Indah","Harga Super MURAH-Strategis-Luas tanah 266m, Pondok Indah, Jakarta Selatan","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Thamrin, Jakarta Pusat",-6.187769599999999,106.8239218,5500000000,31560000,"DKI Jakarta,Jakarta Pusat,Thamrin","Fully Furnished Townhouse at Cosmo Park, Thamrin, Thamrin, Jakarta Pusat","-6.187769599999999,106.8239218","Sarinah, 11, Jalan M.H. Thamrin, RW 04, Gondangdia, Menteng, Jakarta Pusat, JKT, 10310, NKRI",10310
"Kalibata, Jakarta Selatan",-6.175445,106.82800429999998,15000000000,86070000,"DKI Jakarta,Jakarta Selatan,Kalibata","Strategis, Rumah Layak Huni di Kalibata Warung Buncit, Kalibata, Jakarta Selatan","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Pondok Indah, Jakarta Selatan",-6.275391399999999,106.7820365,22500000000,129110000,"DKI Jakarta,Jakarta Selatan,Pondok Indah","SANGAT SPESIAL-PROPERTI BARU PILIHAN PALING MENARIK, Pondok Indah, Jakarta Selatan","-6.275391399999999,106.7820365","Metro Alam III, Jalan Metro Pondok Indah, RW 03, Pondok Pinang, Kebayoran Lama, Jakarta Selatan, JKT, 12310, NKRI",12310
"Menteng, Jakarta Pusat",-6.175445,106.82800429999998,60000000000,344290000,"DKI Jakarta,Jakarta Pusat,Menteng","MENTENG -RING SATU ! BAGUS - LANGKA - HARGA SPESIAL, Menteng, Jakarta Pusat","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Menteng, Jakarta Pusat",-6.198624,106.82856600000002,140000000000,803340000,"DKI Jakarta,Jakarta Pusat,Menteng","Rumah Jalan HOS Cokroaminoto Menteng Luas 1750 Murah 80 juta/m, Menteng, Jakarta Pusat","-6.198624,106.82856600000002","BTN Housing Finance, Jalan HOS Cokroaminoto, RW 05, Menteng, Jakarta Pusat, JKT, 10310, NKRI",10310
"Mega Kuningan, Jakarta Selatan",-6.2306,106.82524999999998,38000000000,218050000,"DKI Jakarta,Jakarta Selatan,Mega Kuningan","Rumah Bagus Daerah Mega Kuningan 2 Lantai ada Pool Murah hitung Tanah, Mega Kuningan, Jakarta Selatan","-6.2306,106.82524999999998","Jalan Mega Kuningan Barat, RW 05, Kuningan Timur, Setiabudi, Jakarta Selatan, JKT, 12950, Indonesia",12950
"Menteng, Jakarta Pusat",-6.1977068,106.82627249999996,93000000000,533650000,"DKI Jakarta,Jakarta Pusat,Menteng","Rumah Jalan Panarukan Menteng Luas 1000m Harga 90juta/m Tanah Kotak Limited, Menteng, Jakarta Pusat","-6.1977068,106.82627249999996","Jalan Imam Bonjol, RW 05, Menteng, Jakarta Pusat, JKT, 10310, NKRI",10310
"Kav DKI, Jakarta Barat",-6.21392592077252,106.73050168901682,3800000000,21810000,"DKI Jakarta,Jakarta Barat,Kav DKI","TerMURAH Rumah bagus Kavling DKI Meruya Lt 251m bawah harga pasar dekat Toll Jorr Jakarta Barat, Kav DKI, Jakarta Barat","-6.21392592077252,106.73050168901682","Jalan Menara VI, RW 05, Meruya Selatan, Kembangan, Jakarta Barat, JKT, 11650, NKRI",11650
"Senopati, Jakarta Selatan",-6.23586,106.803,71000000000,407410000,"DKI Jakarta,Jakarta Selatan,Senopati","Rumah jalan Kertanegara Senopati Kebayoran Baru Murah 75 juta/m, Senopati, Jakarta Selatan","-6.23586,106.803","Jalan Sriwijaya Raya, RW 01, Selong, Kebayoran Baru, Jakarta Selatan, JKT, 12110, NKRI",12110
"Pamulang, Tangerang",None,None,675000000,3870000,"Banten,Tangerang,Pamulang","Rumah Gria jakarta pamulang tangsel, Pamulang, Tangerang",,,
"Jelambar, Jakarta Barat",-6.159190000000001,106.79319399999997,1450000000,8320000,"DKI Jakarta,Jakarta Barat,Jelambar","*ANA*RUMAH MURAH di JELAMBAR uk 4,5x11m KONDISI BAGUS TERAWAT, Jelambar, Jakarta Barat","-6.159190000000001,106.79319399999997","Kantor Lurah Grogol, Jalan DR Nurdin Raya, RW 08, Grogol, Grogol Petamburan, Jakarta Barat, JKT, 11450, NKRI",11450
"Menteng, Jakarta Pusat",-6.175445,106.82800429999998,200000000000,1147630000,"DKI Jakarta,Jakarta Pusat,Menteng","Rumah jalan Diponegoro Menteng Murah 100 juta/m Luas tanah 2.000m, Menteng, Jakarta Pusat","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Kelapa Gading, Jakarta Utara",-6.175445,106.82800429999998,700000000,4020000,"DKI Jakarta,Jakarta Utara,Kelapa Gading","Apartemen Jakarta Utara, Kelapa Gading - City Home MOI - ** Terkoneksi langsung dengan Mall Of Indonesia (MOI).  Lantai Rendah (Dibawah lantai 10). Siapa Cepat Dapat!, Kelapa Gading, Jakarta Utara","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Duri Kepa, Jakarta Barat",None,None,2300000000,13200000,"DKI Jakarta,Jakarta Barat,Duri Kepa","rumah ngantong uk 4.2x20m di duri kepa, Duri Kepa, Jakarta Barat",,,
"Lebak Bulus, Jakarta Selatan",-6.3031123,106.7794935,12000000000,68860000,"DKI Jakarta,Jakarta Selatan,Lebak Bulus","RUMAH DI LEBAK BULUS DEKAT BATAN@DALAM KOMPLEK ~ LT/LB 600/600 ~ S.POOL ~ ELITE, Lebak Bulus, Jakarta Selatan","-6.3031123,106.7794935","Gang H. Entong, RW 04, Lebak Bulus, Cilandak, Jakarta Selatan, JKT, CILANDAK, NKRI",
"Pondok Indah, Jakarta Selatan",-6.2775326,106.7794935,22000000000,126240000,"DKI Jakarta,Jakarta Selatan,Pondok Indah","RUMAH DI PONDOK INDAH ~ LT/LB 600/500 ~ ELITE ~ ASRI, Pondok Indah, Jakarta Selatan","-6.2775326,106.7794935","Jalan Alam Asri II, RW 16, Pondok Pinang, Kebayoran Lama, Jakarta Selatan, JKT, 12310, NKRI",12310
"Jelambar, Jakarta Barat",None,None,1450000000,8320000,"DKI Jakarta,Jakarta Barat,Jelambar","rumah uk 4.5x11m hadap selatan di jelambar, Jelambar, Jakarta Barat",,,
"Kemang, Jakarta Selatan",None,None,21000000000,120500000,"DKI Jakarta,Jakarta Selatan,Kemang","RUMAH DI KEMANG DALAM ~ LT/LB 640/500 ~ BAGUS ~ HARGA OKE, Kemang, Jakarta Selatan",,,
"Pondok Kelapa, Jakarta Timur",-6.175445,106.82800429999998,3450000000,19800000,"DKI Jakarta,Jakarta Timur,Pondok Kelapa","Rumah luas di komplek billymoon pondok kelapa kalimalang, Pondok Kelapa, Jakarta Timur","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Kembangan, Jakarta Barat",-6.194530899999999,106.74120700000003,3400000000,19510000,"DKI Jakarta,Jakarta Barat,Kembangan","Rumah cantik murah di Jl. H. Brit Kembangan, Kembangan, Jakarta Barat","-6.194530899999999,106.74120700000003","Jalan Jamrud 5, RW 07, Meruya Utara, Kembangan, Jakarta Barat, JKT, 11620, NKRI",11620
"Kembangan, Jakarta Barat",-6.194530899999999,106.74120700000003,6900000000,39590000,"DKI Jakarta,Jakarta Barat,Kembangan","Rumah mewah cantik siap huni Harga di bawah Pasaran di Jl.Pulo bidadari  kembangan, Kembangan, Jakarta Barat","-6.194530899999999,106.74120700000003","Jalan Jamrud 5, RW 07, Meruya Utara, Kembangan, Jakarta Barat, JKT, 11620, NKRI",11620
"Duren Sawit, Jakarta Timur",-6.236278899999999,106.92123760000004,4500000000,25820000,"DKI Jakarta,Jakarta Timur,Duren Sawit","Rumah mewah dilingkungan elit Duren sawit pondok bambu jaktim, Duren Sawit, Jakarta Timur","-6.236278899999999,106.92123760000004","Masjid Nurul Qalbi, Jalan Dasavit, RW 05, Duren Sawit, Jakarta Timur, JKT, 13440, Indonesia",13440
"Jati Padang, Jakarta Selatan",None,None,4500000000,25820000,"DKI Jakarta,Jakarta Selatan,Jati Padang","jatipadang murah lingkungan komplek lt 485m murah 4.5mly, Jati Padang, Jakarta Selatan",,,
"Cempaka Putih, Jakarta Pusat",-6.18129,106.87510099999997,3600000000,20660000,"DKI Jakarta,Jakarta Pusat,Cempaka Putih","Rumah nyaman strategis siap huni di cempaka putih timur, Cempaka Putih, Jakarta Pusat","-6.18129,106.87510099999997","PT PLN Area Pelayanan Jaringan Cempaka Putih, Jalan Komplek Patra, RW 03, Cempaka Putih Timur, Cempaka Putih, Jakarta Pusat, JKT, 10540, NKRI",10540
"Cilandak, Jakarta Selatan",None,None,4300000000,24670000,"DKI Jakarta,Jakarta Selatan,Cilandak","Cilandak Sebrang Citos masuk jln Intan Rspp lokasi Tenang  lt.350m Murah good Invest, Cilandak, Jakarta Selatan",,,
"Puri Indah, Jakarta Barat",None,None,5200000000,0,"DKI Jakarta,Jakarta Barat,Puri Indah","Rumah Puri Kencana Exclusive di Jalan Utama, Langka, Puri Indah, Jakarta Barat",,,
"Joglo, Jakarta Barat",None,None,1450000000,8320000,"DKI Jakarta,Jakarta Barat,Joglo","joglo dlm komplek dep keuangan lt 192m hrg 1.45M dekat Tol, Joglo, Jakarta Barat",,,
"Permata Hijau, Jakarta Selatan",-6.8025768,107.5792811,6900000000,39590000,"DKI Jakarta,Jakarta Selatan,Permata Hijau","Rumah Baru di pusat kota jln H Daud kebayoran lama Permata hijau, Permata Hijau, Jakarta Selatan","-6.8025768,107.5792811","Universitas Advent Indonesia, Kolonel Masturi, RW 14 KEL. CIHANJUANG RAHAYU KEC. PAROMPONG KAB. BANDUNG BARAT, Villa Istana Bunga, Jabar, 40551, NKRI",40551
"Cibubur, Jakarta Timur",-6.356113,106.89511300000004,2950000000,16930000,"DKI Jakarta,Jakarta Timur,Cibubur","Rumah Cantik dalam Cluster di Perum Elit Raffles Hills Cibubur, Cibubur, Jakarta Timur, Cibubur, Jakarta Timur","-6.356113,106.89511300000004","SMK Analis Kesehatan PUSKESAD, Jalan Buntu, RW 01, Munjul, Cipayung, Jakarta Timur, JKT, 13720, NKRI",13720
"Meruya, Jakarta Barat",None,None,3900000000,22380000,"DKI Jakarta,Jakarta Barat,Meruya","Meruya dekat Kampus Mercu Buana lt.300m cck kos2an murah 3.9M, Meruya, Jakarta Barat",,,
"Ragunan, Jakarta Selatan",None,None,25000000000,143450000,"DKI Jakarta,Jakarta Selatan,Ragunan","Rumah Murah Dengan Tanah Luas Di Jl Margasatwa Ragunan Pasar Minggu Jakarta Selatan, Ragunan, Jakarta Selatan",,,
"Pancoran, Jakarta Selatan",-6.256263000000001,106.85110199999997,5300000000,30410000,"DKI Jakarta,Jakarta Selatan,Pancoran","Rumah cantik bagus nyaman siap huni di PANCORAN, Pancoran, Jakarta Selatan","-6.256263000000001,106.85110199999997","Kalibata City, RW 04, Rawajati, Pancoran, Jakarta Selatan, JKT, 12750, NKRI",12750
"Kemang, Jakarta Selatan",None,None,2700000000,15490000,"DKI Jakarta,Jakarta Selatan,Kemang","kemang selatan XB dalam Townhos desa kemang residence lt.150m hrg 2.7Mly, Kemang, Jakarta Selatan",,,
"Cibubur, Jakarta Timur",None,None,599000000,3440000,"DKI Jakarta,Jakarta Timur,Cibubur","luas tanah 64, luas bangunan 90 harga cm 599jt dgn DP cm 19jt, Cibubur, Jakarta Timur",,,
"Lebak Bulus, Jakarta Selatan",None,None,1300000000,7460000,"DKI Jakarta,Jakarta Selatan,Lebak Bulus","rumah cantik cm 5 mnt ke MRT lebak bulus, Lebak Bulus, Jakarta Selatan",,,
"Pondok Indah, Jakarta Selatan",-6.275391399999999,106.7820365,27300000000,156650000,"DKI Jakarta,Jakarta Selatan,Pondok Indah","Hitung tanah,lokasi bagus,harga menarik, Pondok Indah, Jakarta Selatan","-6.275391399999999,106.7820365","Metro Alam III, Jalan Metro Pondok Indah, RW 03, Pondok Pinang, Kebayoran Lama, Jakarta Selatan, JKT, 12310, NKRI",12310
"Pondok Indah, Jakarta Selatan",-6.265597199999999,106.78281149999998,21000000000,120500000,"DKI Jakarta,Jakarta Selatan,Pondok Indah","pondok  indah, jarang ada yg  rumah sebagus ini, Pondok Indah, Jakarta Selatan","-6.265597199999999,106.78281149999998","Pondok Indah Mall 2, Blok III B, Jalan Metro Pondok Indah, RW 16, Pondok Pinang, Kebayoran Lama, Jakarta Selatan, JKT, 12310, NKRI",12310
"Jagakarsa, Jakarta Selatan",None,None,1200000000,6890000,"DKI Jakarta,Jakarta Selatan,Jagakarsa","Rumah second tanah luas, Jagakarsa, Jakarta Selatan",,,
"Harmoni, Jakarta Pusat",-6.1713426,106.82373740000001,1150000000,6600000,"DKI Jakarta,Jakarta Pusat,Harmoni","Apartemen Luas dan Murah di Istana Harmoni, Harmoni, Jakarta Pusat","-6.1713426,106.82373740000001","Entrance, Jalan Medan Merdeka Utara, RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Kebayoran Baru, Jakarta Selatan",None,None,34000000000,195100000,"DKI Jakarta,Jakarta Selatan,Kebayoran Baru","Rumah Murah Di Darmawangsa Kebayoran Baru Jakarta Selatan, Kebayoran Baru, Jakarta Selatan",,,
